Postcode,Suburb,State
2539,BURRILL LAKE,NSW
2483,BURRINGBAR,NSW
2582,BURRINJUCK,NSW
2821,BURROWAY,NSW
2642,BURRUMBUTTOCK,NSW
2850,BURRUNDULLA,NSW
2627,BURRUNGUBUGGE,NSW
1805,BURWOOD,NSW
2134,BURWOOD,NSW
2136,BURWOOD HEIGHTS,NSW
2134,BURWOOD NORTH,NSW
2168,BUSBY,NSW
2469,BUSBYS FLAT,NSW
2259,BUSHELLS RIDGE,NSW
2283,BUTTABA,NSW
2323,BUTTAI,NSW
2321,BUTTERWICK,NSW
2571,BUXTON,NSW
2446,BYABARRA,NSW
2628,BYADBO WILDERNESS,NSW
2484,BYANGUM,NSW
2849,BYLONG,NSW
2800,BYNG,NSW
2831,BYROCK,NSW
2481,BYRON BAY,NSW
2484,BYRRILL CREEK,NSW
2621,BYWONG,NSW
2137,CABARITA,NSW
2488,CABARITA BEACH,NSW
2430,CABBAGE TREE ISLAND,NSW
2477,CABBAGE TREE ISLAND,NSW
2166,CABRAMATTA,NSW
2166,CABRAMATTA WEST,NSW
2629,CABRAMURRA,NSW
2747,CADDENS,NSW
2545,CADGEE,NSW
2800,CADIA,NSW
2850,CAERLEON,NSW
2424,CAFFREYS FLAT,NSW
2446,CAIRNCROSS,NSW
2340,CALALA,NSW
2460,CALAMIA,NSW
2527,CALDERWOOD,NSW
2710,CALDWELL,NSW
2250,CALGA,NSW
2729,CALIFAT,NSW
2710,CALIMO,NSW
2308,CALLAGHAN,NSW
2422,CALLAGHANS CREEK,NSW
2540,CALLALA BAY,NSW
2540,CALLALA BEACH,NSW
2462,CALLIOPE,NSW
2795,CALOOLA,NSW
2632,CAMBALONG,NSW
2330,CAMBERWELL,NSW
2540,CAMBEWARRA,NSW
2540,CAMBEWARRA VILLAGE,NSW
2849,CAMBOON,NSW
2420,CAMBRA,NSW
2747,CAMBRIDGE GARDENS,NSW
2747,CAMBRIDGE PARK,NSW
2469,CAMBRIDGE PLATEAU,NSW
2570,CAMDEN,NSW
2443,CAMDEN HEAD,NSW
2570,CAMDEN PARK,NSW
2570,CAMDEN SOUTH,NSW
2142,CAMELLIA,NSW
2285,CAMERON PARK,NSW
2359,CAMERONS CREEK,NSW
2469,CAMIRA,NSW
2062,CAMMERAY,NSW
4385,CAMP CREEK,NSW
2560,CAMPBELLTOWN,NSW
2560,CAMPBELLTOWN NORTH,NSW
1450,CAMPERDOWN,NSW
2050,CAMPERDOWN,NSW
2194,CAMPSIE,NSW
2318,CAMPVALE,NSW
2281,CAMS WHARF,NSW
2046,CANADA BAY,NSW
2850,CANADIAN LEAD,NSW
2835,CANBELEGO,NSW
2550,CANDELO,NSW
2460,CANGAI,NSW
2480,CANIABA,NSW
2166,CANLEY HEIGHTS,NSW
2166,CANLEY VALE,NSW
2800,CANOBOLAS,NSW
2157,CANOELANDS,NSW
2825,CANONBA,NSW
2804,CANOWINDRA,NSW
2193,CANTERBURY,NSW
2263,CANTON BEACH,NSW
2577,CANYONLEIGH,NSW
2429,CAPARRA,NSW
2469,CAPEEN CREEK,NSW
2846,CAPERTEE,NSW
2371,CAPOOMPETA,NSW
2623,CAPTAINS FLAT,NSW
2650,CARABOST,NSW
2810,CARAGABAL,NSW
2850,CARCALGONG,NSW
2791,CARCOAR,NSW
2285,CARDIFF,NSW
2285,CARDIFF HEIGHTS,NSW
2285,CARDIFF SOUTH,NSW
2283,CAREY BAY,NSW
2800,CARGO,NSW
2831,CARINDA,NSW
1495,CARINGBAH,NSW
2229,CARINGBAH,NSW
2229,CARINGBAH SOUTH,NSW
2630,CARLAMINDA,NSW
2118,CARLINGFORD,NSW
2118,CARLINGFORD COURT,NSW
2118,CARLINGFORD NORTH,NSW
2218,CARLTON,NSW
2171,CARNES HILL,NSW
2460,CARNHAM,NSW
2486,CAROOL,NSW
2343,CAROONA,NSW
2311,CARRABOLLA,NSW
2440,CARRAI,NSW
2163,CARRAMAR,NSW
2711,CARRATHOOL,NSW
2580,CARRICK,NSW
2294,CARRINGTON,NSW
2324,CARRINGTON,NSW
2577,CARRINGTON FALLS,NSW
2340,CARROLL,NSW
2372,CARROLLS CREEK,NSW
2330,CARROWBROOK,NSW
2460,CARRS CREEK,NSW
2460,CARRS ISLAND,NSW
2460,CARRS PENINSULA,NSW
2221,CARSS PARK,NSW
2168,CARTWRIGHT,NSW
2650,CARTWRIGHTS HILL,NSW
2849,CARWELL,NSW
2620,CARWOOLA,NSW
2453,CASCADE,NSW
2470,CASINO,NSW
2329,CASSILIS,NSW
2069,CASTLE COVE,NSW
2350,CASTLE DOYLE,NSW
1765,CASTLE HILL,NSW
2154,CASTLE HILL,NSW
2333,CASTLE ROCK,NSW
2068,CASTLECRAG,NSW
2749,CASTLEREAGH,NSW
2487,CASUARINA,NSW
2170,CASULA,NSW
2170,CASULA MALL,NSW
2536,CATALINA,NSW
2560,CATARACT,NSW
2632,CATHCART,NSW
2557,CATHERINE FIELD,NSW
2281,CATHERINE HILL BAY,NSW
2823,CATHUNDRAL,NSW
2756,CATTAI,NSW
2339,CATTLE CREEK,NSW
2582,CAVAN,NSW
2281,CAVES BEACH,NSW
2570,CAWDOR,NSW
2474,CAWONGLA,NSW
2171,CECIL HILLS,NSW
2178,CECIL PARK,NSW
2259,CEDAR BRUSH CREEK,NSW
2325,CEDAR CREEK,NSW
2484,CEDAR CREEK,NSW
2429,CEDAR PARTY,NSW
2474,CEDAR POINT,NSW
2424,CELLS RIVER,NSW
2021,CENTENNIAL PARK,NSW
2252,CENTRAL COAST MC,NSW
2756,CENTRAL COLO,NSW
2775,CENTRAL MACDONALD,NSW
2250,CENTRAL MANGROVE,NSW
2546,CENTRAL TILBA,NSW
2325,CESSNOCK,NSW
2325,CESSNOCK WEST,NSW
2460,CHAELUNDI,NSW
2259,CHAIN VALLEY BAY,NSW
2630,CHAKOLA,NSW
2460,CHAMBIGNE,NSW
2848,CHARBON,NSW
2678,CHARLES STURT UNIVERSITY,NSW
2795,CHARLES STURT UNIVERSITY,NSW
2290,CHARLESTOWN,NSW
2622,CHARLEYS FOREST,NSW
2428,CHARLOTTE BAY,NSW
2624,CHARLOTTE PASS,NSW
2795,CHARLTON,NSW
2263,CHARMHAVEN,NSW
2430,CHATHAM,NSW
2787,CHATHAM VALLEY,NSW
2580,CHATSBURY,NSW
2057,CHATSWOOD,NSW
2067,CHATSWOOD,NSW
2067,CHATSWOOD WEST,NSW
2469,CHATSWORTH,NSW
2083,CHEERO POINT,NSW
2119,CHELTENHAM,NSW
2360,CHERRY TREE HILL,NSW
2126,CHERRYBROOK,NSW
2162,CHESTER HILL,NSW
2420,CHICHESTER,NSW
2036,CHIFLEY,NSW
2339,CHILCOTTS CREEK,NSW
2480,CHILCOTTS GRASS,NSW
2484,CHILLINGHAM,NSW
2487,CHINDERAH,NSW
2550,CHINNOCK,NSW
2008,CHIPPENDALE,NSW
2170,CHIPPING NORTON,NSW
2322,CHISHOLM,NSW
2046,CHISWICK,NSW
2261,CHITTAWAY BAY,NSW
2261,CHITTAWAY POINT,NSW
2484,CHOWAN CREEK,NSW
1405,CHULLORA,NSW
1782,CHULLORA,NSW
2190,CHULLORA,NSW
2105,CHURCH POINT,NSW
2848,CLANDULLA,NSW
2711,CLARE,NSW
2747,CLAREMONT MEADOWS,NSW
2790,CLARENCE,NSW
2321,CLARENCE TOWN,NSW
2756,CLARENDON,NSW
2460,CLARENZA,NSW
2107,CLAREVILLE,NSW
2559,CLAYMORE,NSW
2795,CLEAR CREEK,NSW
2620,CLEAR RANGE,NSW
2469,CLEARFIELD,NSW
2206,CLEMTON PARK,NSW
2800,CLERGATE,NSW
2530,CLEVELAND,NSW
2460,CLIFDEN,NSW
2321,CLIFTLEIGH,NSW
2515,CLIFTON,NSW
2800,CLIFTON GROVE,NSW
2093,CLONTARF,NSW
2484,CLOTHIERS CREEK,NSW
2453,CLOUDS CREEK,NSW
2480,CLOVASS,NSW
2031,CLOVELLY,NSW
2031,CLOVELLY WEST,NSW
2480,CLUNES,NSW
2440,CLYBUCCA,NSW
2142,CLYDE,NSW
2330,CLYDESDALE,NSW
2283,COAL POINT,NSW
2508,COALCLIFF,NSW
2460,COALDALE,NSW
2108,COASTERS RETREAT,NSW
2486,COBAKI,NSW
2486,COBAKI LAKES,NSW
2835,COBAR,NSW
2790,COBAR PARK,NSW
2550,COBARGO,NSW
2422,COBARK,NSW
2347,COBBADAH,NSW
2570,COBBITTY,NSW
2844,COBBORA,NSW
2732,COBRAMUNGA,NSW
2539,COCKWHY,NSW
2471,CODRINGTON,NSW
2480,COFFEE CAMP,NSW
2450,COFFS HARBOUR,NSW
2450,COFFS HARBOUR DC,NSW
2450,COFFS HARBOUR JETTY,NSW
2450,COFFS HARBOUR PLAZA,NSW
2849,COGGAN,NSW
2083,COGRA BAY,NSW
2537,COILA,NSW
2462,COLDSTREAM,NSW
2707,COLEAMBALLY,NSW
2761,COLEBEE,NSW
2515,COLEDALE,NSW
2700,COLINROOBIE,NSW
2626,COLINTON,NSW
2833,COLLARENEBRI,NSW
2097,COLLAROY,NSW
2097,COLLAROY BEACH,NSW
2097,COLLAROY PLATEAU,NSW
2581,COLLECTOR,NSW
2646,COLLENDINA,NSW
2839,COLLERINA,NSW
2827,COLLIE,NSW
2650,COLLINGULLIE,NSW
2850,COLLINGWOOD,NSW
2474,COLLINS CREEK,NSW
2440,COLLOMBATTI,NSW
2460,COLLUM COLLUM,NSW
2343,COLLY BLUE,NSW
2756,COLO,NSW
2795,COLO,NSW
2756,COLO HEIGHTS,NSW
2575,COLO VALE,NSW
2262,COLONGRA,NSW
2760,COLYTON,NSW
2440,COMARA,NSW
2666,COMBANING,NSW
2829,COMBARA,NSW
2540,COMBERTON,NSW
2330,COMBO,NSW
2429,COMBOYNE,NSW
2832,COME BY CHANCE,NSW
2540,COMERONG ISLAND,NSW
2484,COMMISSIONERS CREEK,NSW
2226,COMO,NSW
2820,COMOBELLA,NSW
2710,CONARGO,NSW
2137,CONCORD,NSW
2138,CONCORD WEST,NSW
2138,CONCORD WEST DC,NSW
2200,CONDELL PARK,NSW
2877,CONDOBOLIN,NSW
2484,CONDONG,NSW
2422,CONEAC,NSW
2447,CONGARINNI,NSW
2447,CONGARINNI NORTH,NSW
2325,CONGEWAI,NSW
2537,CONGO,NSW
2829,CONIMBIA,NSW
2500,CONISTON,NSW
2539,CONJOLA,NSW
2539,CONJOLA PARK,NSW
2221,CONNELLS POINT,NSW
2145,CONSTITUTION HILL,NSW
2034,COOGEE,NSW
2870,COOKAMIDGERA,NSW
2650,COOKARDINIA,NSW
2850,COOKS GAP,NSW
2300,COOKS HILL,NSW
2870,COOKS MYALLS,NSW
2831,COOLABAH,NSW
2727,COOLAC,NSW
2550,COOLAGOLITE,NSW
2843,COOLAH,NSW
2701,COOLAMON,NSW
2535,COOLANGATTA,NSW
2550,COOLANGUBRA,NSW
2402,COOLATAI,NSW
2611,COOLEMAN,NSW
2729,COOLEYS CREEK,NSW
2478,COOLGARDIE,NSW
2423,COOLONGOLOOK,NSW
2630,COOLRINGDON,NSW
2632,COOLUMBOOKA,NSW
2622,COOLUMBURRA,NSW
2630,COOMA,NSW
2428,COOMBA BAY,NSW
2428,COOMBA PARK,NSW
2460,COOMBADJHA,NSW
2470,COOMBELL,NSW
2717,COOMEALLA,NSW
2343,COOMOO COOMOO,NSW
2357,COONABARABRAN,NSW
2829,COONAMBLE,NSW
2726,COONEYS CREEK,NSW
2469,COONGBAR,NSW
2441,COOPERABUNG,NSW
2426,COOPERNOOK,NSW
2550,COOPERS GULLY,NSW
2479,COOPERS SHOOT,NSW
2424,COOPLACURRIPA,NSW
2479,COORABELL,NSW
2265,COORANBONG,NSW
2590,COOTAMUNDRA,NSW
2628,COOTRALANTRA,NSW
2850,COOYAL,NSW
2251,COPACABANA,NSW
2852,COPE,NSW
2422,COPELAND,NSW
2360,COPETON,NSW
2460,COPMANHURST,NSW
2644,COPPABELLA,NSW
2795,COPPERHANNIA,NSW
2471,CORAKI,NSW
2443,CORALVILLE,NSW
2450,CORAMBA,NSW
2622,CORANG,NSW
2440,CORANGULA,NSW
2705,CORBIE HILL,NSW
2526,CORDEAUX,NSW
2526,CORDEAUX HEIGHTS,NSW
2710,COREE,NSW
2646,COREEN,NSW
2456,CORINDI BEACH,NSW
2871,CORINELLA,NSW
2315,CORLETTE,NSW
2480,CORNDALE,NSW
2790,CORNEY TOWN,NSW
2756,CORNWALLIS,NSW
2700,COROBIMILLA,NSW
2646,COROWA,NSW
2325,CORRABARE,NSW
2518,CORRIMAL,NSW
2518,CORRIMAL EAST,NSW
2711,CORRONG,NSW
2633,CORROWONG,NSW
2546,CORUNNA,NSW
2084,COTTAGE POINT,NSW
4375,COTTONVALE,NSW
2474,COUGAL,NSW
2630,COUNTEGANY,NSW
2653,COURABYRA,NSW
2390,COURADDA,NSW
2720,COURAGAGO,NSW
2571,COURIDJAH,NSW
2460,COUTTS CROSSING,NSW
2795,COW FLAT,NSW
2652,COWABBIE,NSW
2081,COWAN,NSW
2460,COWPER,NSW
2794,COWRA,NSW
2849,COXS CREEK,NSW
2849,COXS CROWN,NSW
2483,CRABBES CREEK,NSW
2627,CRACKENBACK,NSW
2632,CRAIGIE,NSW
2749,CRANEBROOK,NSW
2259,CRANGAN BAY,NSW
2422,CRAVEN,NSW
2422,CRAVEN PLATEAU,NSW
2423,CRAWFORD RIVER,NSW
2338,CRAWNEY,NSW
2627,CREEL BAY,NSW
2631,CREEWAH,NSW
2090,CREMORNE,NSW
2090,CREMORNE JUNCTION,NSW
2090,CREMORNE POINT,NSW
2440,CRESCENT HEAD,NSW
2620,CRESTWOOD,NSW
2502,CRINGILA,NSW
2430,CROKI,NSW
2099,CROMER,NSW
2230,CRONULLA,NSW
2400,CROOBLE,NSW
2539,CROOBYAR,NSW
2583,CROOKED CORNER,NSW
2583,CROOKWELL,NSW
2527,CROOM,NSW
2411,CROPPA CREEK,NSW
2850,CROSS ROADS,NSW
2446,CROSSLANDS,NSW
2280,CROUDACE BAY,NSW
2443,CROWDY BAY,NSW
2427,CROWDY HEAD,NSW
1585,CROWS NEST,NSW
2065,CROWS NEST,NSW
2065,CROWS NEST DC,NSW
2803,CROWTHER,NSW
2460,CROWTHER ISLAND,NSW
2132,CROYDON,NSW
2133,CROYDON PARK,NSW
2795,CRUDINE,NSW
2832,CRYON,NSW
2484,CRYSTAL CREEK,NSW
2835,CUBBA,NSW
2864,CUDAL,NSW
2850,CUDGEGONG,NSW
2700,CUDGEL,NSW
2487,CUDGEN,NSW
2484,CUDGERA CREEK,NSW
2540,CUDMIRRAH,NSW
2540,CULBURRA BEACH,NSW
2660,CULCAIRN,NSW
2790,CULLEN BULLEN,NSW
2850,CULLENBONE,NSW
2372,CULLENDORE,NSW
2581,CULLERIN,NSW
2645,CULLIVEL,NSW
2469,CULMARAN CREEK,NSW
2478,CUMBALUM,NSW
2852,CUMBANDRY,NSW
2756,CUMBERLAND REACH,NSW
2850,CUMBO,NSW
2832,CUMBORAH,NSW
2867,CUMNOCK,NSW
2424,CUNDLE FLAT,NSW
2430,CUNDLETOWN,NSW
2866,CUNDUMBUL,NSW
2539,CUNJURONG POINT,NSW
2587,CUNNINGAR,NSW
2734,CUNNINYEUK,NSW
2827,CURBAN,NSW
2096,CURL CURL,NSW
2672,CURLEW WATERS,NSW
2381,CURLEWIS,NSW
2648,CURLWAA,NSW
2820,CURRA CREEK,NSW
2342,CURRABUBULA,NSW
2795,CURRAGH,NSW
2533,CURRAMORE,NSW
2567,CURRANS HILL,NSW
2540,CURRARONG,NSW
2580,CURRAWANG,NSW
2650,CURRAWARNA,NSW
2580,CURRAWEELA,NSW
2108,CURRAWONG BEACH,NSW
2422,CURRICABARK,NSW
2536,CURROWAN,NSW
2388,CUTTABRI,NSW
2546,CUTTAGEE,NSW
2849,DABEE,NSW
2032,DACEYVILLE,NSW
2325,DAIRY ARM,NSW
2474,DAIRY FLAT,NSW
2630,DAIRYMANS PLAINS,NSW
2257,DALEYS POINT,NSW
2628,DALGETY,NSW
2546,DALMENY,NSW
2460,DALMORTON,NSW
2328,DALSWINTON,NSW
2581,DALTON,NSW
2335,DALWOOD,NSW
2477,DALWOOD,NSW
2823,DANDALOO,NSW
2357,DANDRY,NSW
2309,DANGAR,NSW
2083,DANGAR ISLAND,NSW
2350,DANGARSLEIGH,NSW
2630,DANGELONG,NSW
2530,DAPTO,NSW
2428,DARAWANK,NSW
2722,DARBALARA,NSW
2793,DARBYS FALLS,NSW
2717,DARETON,NSW
2786,DARGAN,NSW
2795,DARK CORNER,NSW
2508,DARKES FOREST,NSW
2454,DARKWOOD,NSW
2027,DARLING POINT,NSW
1300,DARLINGHURST,NSW
2010,DARLINGHURST,NSW
2008,DARLINGTON,NSW
2330,DARLINGTON,NSW
2706,DARLINGTON POINT,NSW
2729,DARLOW,NSW
2870,DAROOBALGIE,NSW
2336,DARTBROOK,NSW
2340,DARUKA,NSW
2085,DAVIDSON,NSW
2336,DAVIS CREEK,NSW
2251,DAVISTOWN,NSW
2000,DAWES POINT,NSW
2646,DAYSDALE,NSW
2761,DEAN PARK,NSW
2443,DEAUVILLE,NSW
2446,DEBENHAM,NSW
2099,DEE WHY,NSW
2440,DEEP CREEK,NSW
2460,DEEP CREEK,NSW
2469,DEEP CREEK,NSW
2371,DEEPWATER,NSW
2453,DEER VALE,NSW
2633,DELEGATE,NSW
2403,DELUNGRA,NSW
2565,DENHAM COURT,NSW
2536,DENHAMS BEACH,NSW
2710,DENILIQUIN,NSW
2710,DENILIQUIN NORTH,NSW
2114,DENISTONE,NSW
2112,DENISTONE EAST,NSW
2114,DENISTONE WEST,NSW
2328,DENMAN,NSW
2536,DEPOT BEACH,NSW
2877,DERRIWONG,NSW
2537,DEUA,NSW
2537,DEUA RIVER VALLEY,NSW
2550,DEVILS HOLE,NSW
2422,DEWITT,NSW
2770,DHARRUK,NSW
2650,DHULURA,NSW
2733,DHURAGOON,NSW
2430,DIAMOND BEACH,NSW
2443,DIAMOND HEAD,NSW
2370,DIEHARD,NSW
2462,DIGGERS CAMP,NSW
2546,DIGNAMS CREEK,NSW
2460,DILKOON,NSW
2734,DILPURRA,NSW
2429,DINGO FOREST,NSW
2404,DINOGA,NSW
2666,DIRNASEER,NSW
2456,DIRTY CREEK,NSW
2470,DOBIES BIGHT,NSW
2550,DOCTOR GEORGE MOUNTAIN,NSW
2790,DOCTORS GAP,NSW
2795,DOG ROCKS,NSW
2229,DOLANS BAY,NSW
2219,DOLLS POINT,NSW
2429,DOLLYS FLAT,NSW
2539,DOLPHIN POINT,NSW
2530,DOMBARTON,NSW
2350,DONALD CREEK,NSW
2440,DONDINGALONG,NSW
2447,DONNELLYVILLE,NSW
2484,DOON DOON,NSW
2473,DOONBAH,NSW
2767,DOONSIDE,NSW
2259,DOORALONG,NSW
2264,DORA CREEK,NSW
2453,DORRIGO,NSW
2453,DORRIGO MOUNTAIN,NSW
2480,DORROUGHBY,NSW
1360,DOUBLE BAY,NSW
2028,DOUBLE BAY,NSW
2470,DOUBTFUL CREEK,NSW
2569,DOUGLAS PARK,NSW
2030,DOVER HEIGHTS,NSW
2650,DOWNSIDE,NSW
2262,DOYALSON,NSW
2262,DOYALSON NORTH,NSW
2330,DOYLES CREEK,NSW
2446,DOYLES RIVER,NSW
2469,DRAKE,NSW
2469,DRAKE VILLAGE,NSW
2386,DRILDOOL,NSW
2820,DRIPSTONE,NSW
1470,DRUMMOYNE,NSW
2047,DRUMMOYNE,NSW
2337,DRY CREEK,NSW
2630,DRY PLAIN,NSW
2830,DUBBO,NSW
2830,DUBBO DC,NSW
2830,DUBBO EAST,NSW
2830,DUBBO GROVE,NSW
2830,DUBBO WEST,NSW
2469,DUCK CREEK,NSW
2321,DUCKENFIELD,NSW
2787,DUCKMALOI,NSW
2290,DUDLEY,NSW
2084,DUFFYS FOREST,NSW
2484,DULGUIGAN,NSW
2203,DULWICH HILL,NSW
2484,DUM DUM,NSW
2350,DUMARESQ,NSW
2430,DUMARESQ ISLAND,NSW
2372,DUMARESQ VALLEY,NSW
2460,DUMBUDGERY,NSW
2484,DUNBIBLE,NSW
2443,DUNBOGAN,NSW
2340,DUNCANS CREEK,NSW
2117,DUNDAS,NSW
2117,DUNDAS VALLEY,NSW
2370,DUNDEE,NSW
2453,DUNDURRABIN,NSW
2844,DUNEDOO,NSW
2480,DUNGARUBBA,NSW
2484,DUNGAY,NSW
2849,DUNGEREE,NSW
2420,DUNGOG,NSW
2340,DUNGOWAN,NSW
2795,DUNKELD,NSW
2529,DUNMORE,NSW
2330,DUNOLLY,NSW
2480,DUNOON,NSW
2321,DUNS CREEK,NSW
2849,DUNVILLE LOOP,NSW
2158,DURAL,NSW
2330,DURAL,NSW
2158,DURAL DC,NSW
2795,DURAMANA,NSW
2487,DURANBAH,NSW
2344,DURI,NSW
2486,DUROBY,NSW
2622,DURRAN DURRA,NSW
2536,DURRAS NORTH,NSW
2259,DURREN DURREN,NSW
2350,DUVAL,NSW
2429,DYERS CROSSING,NSW
2470,DYRAABA,NSW
2330,DYRRING,NSW
2558,EAGLE VALE,NSW
2324,EAGLETON,NSW
2206,EARLWOOD,NSW
2640,EAST ALBURY,NSW
2478,EAST BALLINA,NSW
2576,EAST BOWRAL,NSW
2335,EAST BRANXTON,NSW
2471,EAST CORAKI,NSW
2518,EAST CORRIMAL,NSW
2250,EAST GOSFORD,NSW
2311,EAST GRESFORD,NSW
2213,EAST HILLS,NSW
2627,EAST JINDABYNE,NSW
2576,EAST KANGALOON,NSW
2440,EAST KEMPSEY,NSW
2071,EAST KILLARA,NSW
2758,EAST KURRAJONG,NSW
2070,EAST LINDFIELD,NSW
2480,EAST LISMORE,NSW
2536,EAST LYNNE,NSW
2323,EAST MAITLAND,NSW
2113,EAST RYDE,NSW
2324,EAST SEAHAM,NSW
2340,EAST TAMWORTH,NSW
2650,EAST WAGGA WAGGA,NSW
2477,EAST WARDELL,NSW
2766,EASTERN CREEK,NSW
2004,EASTERN SUBURBS MC,NSW
2036,EASTGARDENS,NSW
2018,EASTLAKES,NSW
2122,EASTWOOD,NSW
2460,EATONSVILLE,NSW
2756,EBENEZER,NSW
2453,EBOR,NSW
2311,ECCLESTON,NSW
2333,EDDERTON,NSW
2551,EDEN,NSW
2474,EDEN CREEK,NSW
2176,EDENSOR PARK,NSW
2474,EDENVILLE,NSW
2027,EDGECLIFF,NSW
2390,EDGEROI,NSW
2285,EDGEWORTH,NSW
2787,EDITH,NSW
2174,EDMONDSON PARK,NSW
2551,EDROM,NSW
2824,EENAWEENA,NSW
2795,EGLINTON,NSW
2460,EIGHTEEN MILE,NSW
2429,ELANDS,NSW
2101,ELANORA HEIGHTS,NSW
2404,ELCOMBE,NSW
2335,ELDERSLIE,NSW
2570,ELDERSLIE,NSW
2282,ELEEBANA,NSW
2287,ELERMORE VALE,NSW
2011,ELIZABETH BAY,NSW
2428,ELIZABETH BEACH,NSW
2171,ELIZABETH HILLS,NSW
2325,ELLALONG,NSW
2460,ELLAND,NSW
2470,ELLANGOWAN,NSW
2446,ELLENBOROUGH,NSW
2648,ELLERSLIE,NSW
2729,ELLERSLIE,NSW
2337,ELLERSTON,NSW
2570,ELLIS LANE,NSW
2831,ELONG ELONG,NSW
2325,ELRINGTON,NSW
2360,ELSMORE,NSW
2480,ELTHAM,NSW
2105,ELVINA BAY,NSW
2456,EMERALD BEACH,NSW
2380,EMERALD HILL,NSW
2770,EMERTON,NSW
2371,EMMAVILLE,NSW
2257,EMPIRE BAY,NSW
2478,EMPIRE VALE,NSW
2750,EMU HEIGHTS,NSW
2750,EMU PLAINS,NSW
2800,EMU SWAMP,NSW
2622,ENDRICK,NSW
2136,ENFIELD,NSW
2133,ENFIELD SOUTH,NSW
2233,ENGADINE,NSW
2560,ENGLORIE PARK,NSW
2042,ENMORE,NSW
2350,ENMORE,NSW
2840,ENNGONIA,NSW
2620,ENVIRONA,NSW
1710,EPPING,NSW
2121,EPPING,NSW
2264,ERARING,NSW
2877,EREMERANG,NSW
2669,ERIGOLIA,NSW
2663,ERIN VALE,NSW
2250,ERINA,NSW
2250,ERINA FAIR,NSW
2260,ERINA HEIGHTS,NSW
1700,ERMINGTON,NSW
2115,ERMINGTON,NSW
2540,EROWAL BAY,NSW
2791,ERROWANBANG,NSW
2759,ERSKINE PARK,NSW
2043,ERSKINEVILLE,NSW
2850,ERUDGERE,NSW
2558,ESCHOL PARK,NSW
2472,ESK,NSW
2787,ESSINGTON,NSW
2650,ESTELLA,NSW
2257,ETTALONG BEACH,NSW
2640,ETTAMOGAH,NSW
2540,ETTREMA,NSW
2474,ETTRICK,NSW
2877,EUABALONG,NSW
2877,EUABALONG WEST,NSW
2650,EUBERTA,NSW
2866,EUCHAREENA,NSW
2628,EUCUMBENE,NSW
2806,EUGOWRA,NSW
2390,EULAH CREEK,NSW
2822,EUMUNGERIE,NSW
2650,EUNANOREENYA,NSW
2441,EUNGAI CREEK,NSW
2441,EUNGAI RAIL,NSW
2484,EUNGELLA,NSW
2480,EUREKA,NSW
2867,EURIMBLA,NSW
2545,EUROBODALLA,NSW
2440,EUROKA,NSW
2700,EUROLEY,NSW
2663,EURONGILLY,NSW
2850,EURUNDEREE,NSW
2737,EUSTON,NSW
2473,EVANS HEAD,NSW
2795,EVANS PLAINS,NSW
2015,EVELEIGH,NSW
2484,EVIRON,NSW
2469,EWINGAR,NSW
2481,EWINGSDALE,NSW
2579,EXETER,NSW
2430,FAILFORD,NSW
1860,FAIRFIELD,NSW
2165,FAIRFIELD,NSW
2165,FAIRFIELD EAST,NSW
2165,FAIRFIELD HEIGHTS,NSW
2165,FAIRFIELD WEST,NSW
2871,FAIRHOLME,NSW
2094,FAIRLIGHT,NSW
2470,FAIRY HILL,NSW
2519,FAIRY MEADOW,NSW
2330,FALBROOK,NSW
2365,FALCONER,NSW
2540,FALLS CREEK,NSW
2535,FAR MEADOW,NSW
2656,FARGUNYAH,NSW
2320,FARLEY,NSW
2526,FARMBOROUGH HEIGHTS,NSW
2820,FARNHAM,NSW
2484,FARRANTS HILL,NSW
2622,FARRINGDON,NSW
2283,FASSIFERN,NSW
2776,FAULCONBRIDGE,NSW
2422,FAULKLAND,NSW
2474,FAWCETTS PLAIN,NSW
2480,FEDERAL,NSW
2283,FENNELL BAY,NSW
2295,FERN BAY,NSW
2330,FERN GULLY,NSW
2775,FERNANCES,NSW
2325,FERNANCES CROSSING,NSW
2444,FERNBANK CREEK,NSW
2453,FERNBROOK,NSW
2519,FERNHILL,NSW
2479,FERNLEIGH,NSW
2454,FERNMOUNT,NSW
2480,FERNSIDE,NSW
2484,FERNVALE,NSW
2318,FERODALE,NSW
2159,FIDDLETOWN,NSW
2875,FIFIELD,NSW
2525,FIGTREE,NSW
2474,FINDON CREEK,NSW
2460,FINE FLOWER,NSW
2315,FINGAL BAY,NSW
2487,FINGAL HEAD,NSW
2713,FINLEY,NSW
2429,FIREFLY,NSW
2316,FISHERMANS BAY,NSW
2539,FISHERMANS PARADISE,NSW
2441,FISHERMANS REACH,NSW
2421,FISHERS HILL,NSW
2283,FISHING POINT,NSW
2799,FITZGERALDS MOUNT,NSW
2795,FITZGERALDS VALLEY,NSW
2577,FITZROY FALLS,NSW
2046,FIVE DOCK,NSW
2873,FIVE WAYS,NSW
2420,FLAT TOPS,NSW
2287,FLETCHER,NSW
2529,FLINDERS,NSW
2280,FLORAVILLE,NSW
2444,FLYNNS BEACH,NSW
2871,FORBES,NSW
2621,FORBES CREEK,NSW
2446,FORBES RIVER,NSW
2422,FORBESDALE,NSW
2840,FORDS BRIDGE,NSW
2330,FORDWICH,NSW
2157,FOREST GLEN,NSW
2795,FOREST GROVE,NSW
