Postcode,Suburb
2540,WORROWING HEIGHTS
2256,WOY WOY
2256,WOY WOY BAY
2642,WRATHALL
2540,WRIGHTS BEACH
2775,WRIGHTS CREEK
2820,WUULUMAN
2671,WYALONG
2469,WYAN
2622,WYANBENE
2808,WYANGALA
2720,WYANGLE
2333,WYBONG
2259,WYBUNG
2259,WYEE
2259,WYEE POINT
2372,WYLIE CREEK
2330,WYLIES FLAT
2640,WYMAH
2550,WYNDHAM
2474,WYNEDEN
2250,WYOMING
2259,WYONG
2259,WYONG CREEK
2259,WYONGAH
2480,WYRALLAH
2469,YABBRA
2539,YADBORO
2423,YAGON
2199,YAGOONA
2580,YALBRAITH
2530,YALLAH
2408,YALLAROI
2540,YALWAL
2464,YAMBA
2550,YAMBULLA
2703,YANCO
2574,YANDERRA
2711,YANGA
2550,YANKEES CREEK
2343,YANNERGEE
2840,YANTABULLA
2629,YAOUK
2644,YARARA
2580,YARRA
2875,YARRABANDAI
2850,YARRABIN
2820,YARRAGAL
2842,YARRAGRIN
2650,YARRAGUNDRY
2441,YARRAHAPINNI
2259,YARRAMALONG
2343,YARRAMAN
2753,YARRAMUNDI
2447,YARRANBELLA
2720,YARRANGOBILLY
2446,YARRAS
2795,YARRAS
2429,YARRATT FOREST
2440,YARRAVEL
2328,YARRAWA
2233,YARRAWARRAH
2850,YARRAWONGA
2264,YARRAWONGA PARK
2388,YARRIE LAKE
2620,YARROW
2370,YARROWFORD
2354,YARROWITCH
2358,YARROWYCK
2582,YASS
2582,YASS RIVER
2650,YATHELLA
2251,YATTALUNGA
2539,YATTE YATTAH
2729,YAVEN CREEK
2483,YELGUN
2371,YELLOW DAM
2548,YELLOW PINCH
2777,YELLOW ROCK
2527,YELLOW ROCK RIDGE
2232,YENABILLI
2681,YENDA
2325,YENGO
2161,YENNORA
2868,YEOVAL
2642,YERONG CREEK
2787,YERRANDERIE
2575,YERRINBOOL
2540,YERRIYONG
2440,YESSABAH
2795,YETHOLME
2410,YETMAN
2446,YIPPIN CREEK
2680,YOOGALI
2470,YORKLEA
2594,YOUNG
2228,YOWIE BAY
2550,YOWRIE
2867,YULLUNDRY
2464,YURAYGIR
2484,ZARA
2017,ZETLAND
